C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_44_146.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_44_146.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_44_146.jpg,0,1,0,18.76669
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_44_216.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_44_216.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_44_216.jpg,-0.15,1,0,19.58041
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_44_287.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_44_287.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_44_287.jpg,-0.3,1,0,20.15634
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_44_358.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_44_358.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_44_358.jpg,0,1,0,20.93123
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_44_428.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_44_428.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_44_428.jpg,0,1,0,21.53875
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_44_499.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_44_499.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_44_499.jpg,0,1,0,22.33168
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_44_569.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_44_569.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_44_569.jpg,-0.15,1,0,22.90935
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_44_640.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_44_640.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_44_640.jpg,-0.35,1,0,23.63797
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_44_711.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_44_711.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_44_711.jpg,-0.5000001,1,0,24.1312
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_44_782.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_44_782.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_44_782.jpg,0,1,0,24.83386
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_44_852.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_44_852.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_44_852.jpg,0,1,0,25.39935
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_44_923.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_44_923.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_44_923.jpg,-0.15,1,0,26.15924
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_44_991.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_44_991.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_44_991.jpg,-0.3,1,0,26.69831
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_45_062.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_45_062.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_45_062.jpg,0,1,0,27.42153
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_45_133.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_45_133.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_45_133.jpg,0,1,0,27.97953
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_45_201.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_45_201.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_45_201.jpg,0,1,0,28.72081
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_45_271.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_45_271.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_45_271.jpg,-0.15,1,0,29.26766
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_45_339.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_45_339.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_45_339.jpg,-0.35,1,0,29.93583
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_45_410.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_45_410.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_45_410.jpg,-0.5000001,1,0,30.14705
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_45_477.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_45_477.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_45_477.jpg,0,1,0,30.17087
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_45_544.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_45_544.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_45_544.jpg,0,1,0,30.18404
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_45_616.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_45_616.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_45_616.jpg,0,1,0,30.18913
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_45_689.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_45_689.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_45_689.jpg,0,1,0,30.19003
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_45_760.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_45_760.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_45_760.jpg,-0.2,1,0,30.18301
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_45_831.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_45_831.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_45_831.jpg,-0.35,1,0,30.1664
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_45_898.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_45_898.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_45_898.jpg,0,1,0,30.18781
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_45_968.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_45_968.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_45_968.jpg,0,1,0,30.18969
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_46_037.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_46_037.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_46_037.jpg,0,1,0,30.19071
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_46_107.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_46_107.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_46_107.jpg,-0.1,1,0,30.18866
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_46_174.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_46_174.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_46_174.jpg,-0.25,1,0,30.17642
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_46_246.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_46_246.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_46_246.jpg,0,1,0,30.18994
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_46_313.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_46_313.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_46_313.jpg,0,1,0,30.18973
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_46_381.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_46_381.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_46_381.jpg,0,1,0,30.1902
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_46_453.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_46_453.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_46_453.jpg,-0.15,1,0,30.18592
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_46_524.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_46_524.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_46_524.jpg,-0.35,1,0,30.16525
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_46_592.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_46_592.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_46_592.jpg,0,1,0,30.17999
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_46_663.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_46_663.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_46_663.jpg,0,1,0,30.18883
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_46_735.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_46_735.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_46_735.jpg,0,1,0,30.18987
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_46_806.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_46_806.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_46_806.jpg,0,1,0,30.19038
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_46_875.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_46_875.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_46_875.jpg,-0.1,1,0,30.18875
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_46_945.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_46_945.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_46_945.jpg,0,1,0,30.19006
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_47_017.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_47_017.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_47_017.jpg,0,1,0,30.19079
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_47_087.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_47_087.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_47_087.jpg,-0.1,1,0,30.18822
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_47_157.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_47_157.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_47_157.jpg,0,1,0,30.19093
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_47_228.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_47_228.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_47_228.jpg,0,1,0,30.19015
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_47_297.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_47_297.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_47_297.jpg,-0.2,1,0,30.18142
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_47_365.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_47_365.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_47_365.jpg,0,1,0,30.19058
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_47_435.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_47_435.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_47_435.jpg,0,1,0,30.19
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_47_504.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_47_504.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_47_504.jpg,-0.05,1,0,30.19003
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_47_575.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_47_575.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_47_575.jpg,-0.2,1,0,30.1813
C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\center_2022_04_10_12_24_47_645.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\left_2022_04_10_12_24_47_645.jpg,C:\Users\Andy\Desktop\self_driving_car_dataset\IMG\right_2022_04_10_12_24_47_645.jpg,-0.4,1,0,30.15899
